AP Name,Aruba AP Model,IP Address,MAC Address,Secondary MAC Address,SSID,Latitude,Longitude,Floor,Building Code
WN-AP-DC-3548C-A,105,172.19.5.146,6CF37FCA57F1,6CF37F257F10,uw-unsecured,43.4726267301,-80.5420836707,3,DC
WN-AP-DC-3549-A,105,172.19.5.218,6CF37FCA5774,6CF37F257741,eduroam,43.4725521651,-80.5419667289,3,DC
WN-AP-DC-3549-A,105,172.19.5.218,6CF37FCA5774,6CF37F257749,eduroam,43.4725521651,-80.5419667289,3,DC
WN-AP-DC-3549-A,105,172.19.5.218,6CF37FCA5774,6CF37F257740,uw-unsecured,43.4725521651,-80.5419667289,3,DC
WN-AP-DC-3549-A,105,172.19.5.218,6CF37FCA5774,6CF37F257748,uw-unsecured,43.4725521651,-80.5419667289,3,DC
WN-AP-DC-3577A-A,105,172.19.5.216,6CF37FCA57F6,6CF37F257F69,eduroam,43.4721960512,-80.5419711257,3,DC
WN-AP-DC-3577A-A,105,172.19.5.216,6CF37FCA57F6,6CF37F257F61,eduroam,43.4721960512,-80.5419711257,3,DC
WN-AP-DC-3577A-A,105,172.19.5.216,6CF37FCA57F6,6CF37F257F68,uw-unsecured,43.4721960512,-80.5419711257,3,DC
WN-AP-DC-3577A-A,105,172.19.5.216,6CF37FCA57F6,6CF37F257F60,uw-unsecured,43.4721960512,-80.5419711257,3,DC
WN-AP-DC-3583A-A,105,172.19.5.217,6CF37FCA57BC,6CF37F257BC9,eduroam,43.4722569380,-80.5417862085,3,DC
WN-AP-DC-3583A-A,105,172.19.5.217,6CF37FCA57BC,6CF37F257BC1,eduroam,43.4722569380,-80.5417862085,3,DC
WN-AP-DC-3583A-A,105,172.19.5.217,6CF37FCA57BC,6CF37F257BC8,uw-unsecured,43.4722569380,-80.5417862085,3,DC
WN-AP-DC-3583A-A,105,172.19.5.217,6CF37FCA57BC,6CF37F257BC0,uw-unsecured,43.4722569380,-80.5417862085,3,DC
WN-AP-DC-3594-A,105,172.19.5.207,6CF37FCA57AD,6CF37F257AD9,eduroam,43.4724814729,-80.5421790445,3,DC
WN-AP-DC-3594-A,105,172.19.5.207,6CF37FCA57AD,6CF37F257AD1,eduroam,43.4724814729,-80.5421790445,3,DC
WN-AP-DC-3594-A,105,172.19.5.207,6CF37FCA57AD,6CF37F257AD8,uw-unsecured,43.4724814729,-80.5421790445,3,DC
WN-AP-DC-3594-A,105,172.19.5.207,6CF37FCA57AD,6CF37F257AD0,uw-unsecured,43.4724814729,-80.5421790445,3,DC
WN-AP-DC-3800-A,105,172.19.5.205,6CF37FCA487D,6CF37F2487D8,,43.4727154579,-80.5422103249,3,DC
WN-AP-DC-3800-A,105,172.19.5.205,6CF37FCA487D,6CF37F2487D0,,43.4727154579,-80.5422103249,3,DC
WN-AP-DC-3821-A,105,172.19.5.176,6CF37FCA5771,6CF37F257719,eduroam,43.4725337086,-80.5417176515,3,DC
WN-AP-DC-3821-A,105,172.19.5.176,6CF37FCA5771,6CF37F257711,eduroam,43.4725337086,-80.5417176515,3,DC
WN-AP-DC-3821-A,105,172.19.5.176,6CF37FCA5771,6CF37F257718,uw-unsecured,43.4725337086,-80.5417176515,3,DC
WN-AP-DC-3821-A,105,172.19.5.176,6CF37FCA5771,6CF37F257710,uw-unsecured,43.4725337086,-80.5417176515,3,DC
WN-AP-DC-3821-B,105,172.19.5.219,6CF37FCA57E3,6CF37F257E39,eduroam,43.4723269609,-80.5415856206,3,DC
WN-AP-DC-3821-B,105,172.19.5.219,6CF37FCA57E3,6CF37F257E31,eduroam,43.4723269609,-80.5415856206,3,DC
WN-AP-DC-3821-B,105,172.19.5.219,6CF37FCA57E3,6CF37F257E38,uw-unsecured,43.4723269609,-80.5415856206,3,DC
WN-AP-DC-3821-B,105,172.19.5.219,6CF37FCA57E3,6CF37F257E30,uw-unsecured,43.4723269609,-80.5415856206,3,DC
WN-AP-DC-3826-A,105,172.19.5.212,6CF37FCA4531,6CF37F245319,eduroam,43.4723971492,-80.5421041570,3,DC
WN-AP-DC-3826-A,105,172.19.5.212,6CF37FCA4531,6CF37F245311,eduroam,43.4723971492,-80.5421041570,3,DC
WN-AP-DC-3826-A,105,172.19.5.212,6CF37FCA4531,6CF37F245318,uw-unsecured,43.4723971492,-80.5421041570,3,DC
WN-AP-DC-3826-A,105,172.19.5.212,6CF37FCA4531,6CF37F245310,uw-unsecured,43.4723971492,-80.5421041570,3,DC
WN-AP-DC-3826-B,105,172.19.5.213,6CF37FCA5870,6CF37F258708,,43.4724559659,-80.5419348814,3,DC
WN-AP-DC-3826-B,105,172.19.5.213,6CF37FCA5870,6CF37F258700,,43.4724559659,-80.5419348814,3,DC
WN-AP-DC-3827-A,105,172.19.5.214,6CF37FCA586F,6CF37F2586F9,eduroam,43.4723030045,-80.5420517825,3,DC
WN-AP-DC-3827-A,105,172.19.5.214,6CF37FCA586F,6CF37F2586F1,eduroam,43.4723030045,-80.5420517825,3,DC
WN-AP-DC-3827-A,105,172.19.5.214,6CF37FCA586F,6CF37F2586F8,uw-unsecured,43.4723030045,-80.5420517825,3,DC
WN-AP-DC-3827-A,105,172.19.5.214,6CF37FCA586F,6CF37F2586F0,uw-unsecured,43.4723030045,-80.5420517825,3,DC
WN-AP-DC-3827-B,105,172.19.5.215,6CF37FCA57D8,6CF37F257D89,eduroam,43.4723618368,-80.5418873923,3,DC
WN-AP-DC-3827-B,105,172.19.5.215,6CF37FCA57D8,6CF37F257D81,eduroam,43.4723618368,-80.5418873923,3,DC
WN-AP-DC-3827-B,105,172.19.5.215,6CF37FCA57D8,6CF37F257D88,uw-unsecured,43.4723618368,-80.5418873923,3,DC
WN-AP-DC-3827-B,105,172.19.5.215,6CF37FCA57D8,6CF37F257D80,uw-unsecured,43.4723618368,-80.5418873923,3,DC
WN-AP-DC-3830-A,105,172.19.5.206,6CF37FCA585C,6CF37F2585C9,eduroam,43.4726259037,-80.5422683407,3,DC
WN-AP-DC-3830-A,105,172.19.5.206,6CF37FCA585C,6CF37F2585C1,eduroam,43.4726259037,-80.5422683407,3,DC
WN-AP-DC-3830-A,105,172.19.5.206,6CF37FCA585C,6CF37F2585C8,uw-unsecured,43.4726259037,-80.5422683407,3,DC
WN-AP-DC-3830-A,105,172.19.5.206,6CF37FCA585C,6CF37F2585C0,uw-unsecured,43.4726259037,-80.5422683407,3,DC
WN-AP-DC-3831-A,105,172.19.5.208,6CF37FCA586E,6CF37F2586E9,eduroam,43.4723569150,-80.5423397969,3,DC
WN-AP-DC-3831-A,105,172.19.5.208,6CF37FCA586E,6CF37F2586E1,eduroam,43.4723569150,-80.5423397969,3,DC
WN-AP-DC-3831-A,105,172.19.5.208,6CF37FCA586E,6CF37F2586E8,uw-unsecured,43.4723569150,-80.5423397969,3,DC
WN-AP-DC-3831-A,105,172.19.5.208,6CF37FCA586E,6CF37F2586E0,uw-unsecured,43.4723569150,-80.5423397969,3,DC
WN-AP-DC-3831-B,105,172.19.5.209,6CF37FCA5826,6CF37F258269,eduroam,43.4722181339,-80.5422495003,3,DC
WN-AP-DC-3831-B,105,172.19.5.209,6CF37FCA5826,6CF37F258261,eduroam,43.4722181339,-80.5422495003,3,DC
WN-AP-DC-3831-B,105,172.19.5.209,6CF37FCA5826,6CF37F258268,uw-unsecured,43.4722181339,-80.5422495003,3,DC
WN-AP-DC-3831-B,105,172.19.5.209,6CF37FCA5826,6CF37F258260,uw-unsecured,43.4722181339,-80.5422495003,3,DC
WN-AP-DC-3831-C,105,172.19.5.210,6CF37FCA5873,6CF37F258739,eduroam,43.4721310241,-80.5421873262,3,DC
WN-AP-DC-3831-C,105,172.19.5.210,6CF37FCA5873,6CF37F258731,eduroam,43.4721310241,-80.5421873262,3,DC
WN-AP-DC-3831-C,105,172.19.5.210,6CF37FCA5873,6CF37F258738,uw-unsecured,43.4721310241,-80.5421873262,3,DC
WN-AP-DC-3831-C,105,172.19.5.210,6CF37FCA5873,6CF37F258730,uw-unsecured,43.4721310241,-80.5421873262,3,DC
WN-AP-DC-3836-A,105,172.18.11.67,6CF37FCA57E1,6CF37F257E19,eduroam,43.4718706801,-80.5414213961,3,DC
WN-AP-DC-3836-A,105,172.18.11.67,6CF37FCA57E1,6CF37F257E11,eduroam,43.4718706801,-80.5414213961,3,DC
WN-AP-DC-3836-A,105,172.18.11.67,6CF37FCA57E1,6CF37F257E18,uw-unsecured,43.4718706801,-80.5414213961,3,DC
WN-AP-DC-3836-A,105,172.18.11.67,6CF37FCA57E1,6CF37F257E10,uw-unsecured,43.4718706801,-80.5414213961,3,DC
WN-AP-DC-3837-A,105,172.18.11.68,6CF37FCA57F5,6CF37F257F59,eduroam,43.4720125440,-80.5413700045,3,DC
WN-AP-DC-3837-A,105,172.18.11.68,6CF37FCA57F5,6CF37F257F51,eduroam,43.4720125440,-80.5413700045,3,DC
WN-AP-DC-3837-A,105,172.18.11.68,6CF37FCA57F5,6CF37F257F58,uw-unsecured,43.4720125440,-80.5413700045,3,DC
WN-AP-DC-3837-A,105,172.18.11.68,6CF37FCA57F5,6CF37F257F50,uw-unsecured,43.4720125440,-80.5413700045,3,DC
WN-AP-DC-3837-B,105,172.18.11.69,6CF37FCA5F46,6CF37F25F469,eduroam,43.4718872099,-80.5412864921,3,DC
WN-AP-DC-3837-B,105,172.18.11.69,6CF37FCA5F46,6CF37F25F461,eduroam,43.4718872099,-80.5412864921,3,DC
WN-AP-DC-3837-B,105,172.18.11.69,6CF37FCA5F46,6CF37F25F468,uw-unsecured,43.4718872099,-80.5412864921,3,DC
WN-AP-DC-3837-B,105,172.18.11.69,6CF37FCA5F46,6CF37F25F460,uw-unsecured,43.4718872099,-80.5412864921,3,DC
WN-AP-DC-3838-A,105,172.18.11.66,6CF37FCA57D6,6CF37F257D68,,43.4719070983,-80.5415414261,3,DC
WN-AP-DC-3838-A,105,172.18.11.66,6CF37FCA57D6,6CF37F257D60,,43.4719070983,-80.5415414261,3,DC
WN-AP-DC-3840-A,105,172.19.5.211,6CF37FCA5882,6CF37F258828,,43.4730207250,-80.5422149311,3,DC
WN-AP-DC-3840-A,105,172.19.5.211,6CF37FCA5882,6CF37F258820,,43.4730207250,-80.5422149311,3,DC
WN-AP-DC-3842-A,105,172.19.5.168,6CF37FCA57B1,6CF37F257B11,eduroam,43.4731130480,-80.5423611119,3,DC
WN-AP-DC-3842-A,105,172.19.5.168,6CF37FCA57B1,6CF37F257B19,eduroam,43.4731130480,-80.5423611119,3,DC
WN-AP-DC-3842-A,105,172.19.5.168,6CF37FCA57B1,6CF37F257B10,uw-unsecured,43.4731130480,-80.5423611119,3,DC
WN-AP-DC-3842-A,105,172.19.5.168,6CF37FCA57B1,6CF37F257B18,uw-unsecured,43.4731130480,-80.5423611119,3,DC
WN-AP-DC-3843-A,105,172.19.5.185,6CF37FCA57CC,6CF37F257CC9,eduroam,43.4731837557,-80.5421536817,3,DC
WN-AP-DC-3843-A,105,172.19.5.185,6CF37FCA57CC,6CF37F257CC1,eduroam,43.4731837557,-80.5421536817,3,DC
WN-AP-DC-3843-A,105,172.19.5.185,6CF37FCA57CC,6CF37F257CC8,uw-unsecured,43.4731837557,-80.5421536817,3,DC
WN-AP-DC-3843-A,105,172.19.5.185,6CF37FCA57CC,6CF37F257CC0,uw-unsecured,43.4731837557,-80.5421536817,3,DC
WN-AP-DC-3843-B,105,172.19.5.186,6CF37FCA57BD,6CF37F257BD9,eduroam,43.4732237087,-80.5420519018,3,DC
WN-AP-DC-3843-B,105,172.19.5.186,6CF37FCA57BD,6CF37F257BD1,eduroam,43.4732237087,-80.5420519018,3,DC
WN-AP-DC-3843-B,105,172.19.5.186,6CF37FCA57BD,6CF37F257BD0,uw-unsecured,43.4732237087,-80.5420519018,3,DC
WN-AP-DC-3843-B,105,172.19.5.186,6CF37FCA57BD,6CF37F257BD8,uw-unsecured,43.4732237087,-80.5420519018,3,DC
WN-AP-DC-3852-A,105,172.19.5.158,6CF37FCA57B0,6CF37F257B09,eduroam,43.4727297981,-80.5433876376,3,DC
WN-AP-DC-3852-A,105,172.19.5.158,6CF37FCA57B0,6CF37F257B01,eduroam,43.4727297981,-80.5433876376,3,DC
WN-AP-DC-3852-A,105,172.19.5.158,6CF37FCA57B0,6CF37F257B08,uw-unsecured,43.4727297981,-80.5433876376,3,DC
WN-AP-DC-3852-A,105,172.19.5.158,6CF37FCA57B0,6CF37F257B00,uw-unsecured,43.4727297981,-80.5433876376,3,DC
WN-AP-DC-3852-B,105,172.19.5.162,6CF37FCA57C2,6CF37F257C29,eduroam,43.4727971747,-80.5432437308,3,DC
WN-AP-DC-3852-B,105,172.19.5.162,6CF37FCA57C2,6CF37F257C21,eduroam,43.4727971747,-80.5432437308,3,DC
WN-AP-DC-3852-B,105,172.19.5.162,6CF37FCA57C2,6CF37F257C28,uw-unsecured,43.4727971747,-80.5432437308,3,DC
WN-AP-DC-3852-B,105,172.19.5.162,6CF37FCA57C2,6CF37F257C20,uw-unsecured,43.4727971747,-80.5432437308,3,DC
WN-AP-DC-3852-C,105,172.19.5.165,6CF37FCA57B5,6CF37F257B58,,43.4728335947,-80.5431419654,3,DC
WN-AP-DC-3852-C,105,172.19.5.165,6CF37FCA57B5,6CF37F257B50,,43.4728335947,-80.5431419654,3,DC
WN-AP-DC-3852-D,105,172.19.5.179,6CF37FCA578C,6CF37F2578C1,eduroam,43.4729001156,-80.5429511626,3,DC
WN-AP-DC-3852-D,105,172.19.5.179,6CF37FCA578C,6CF37F2578C9,eduroam,43.4729001156,-80.5429511626,3,DC
WN-AP-DC-3852-D,105,172.19.5.179,6CF37FCA578C,6CF37F2578C0,uw-unsecured,43.4729001156,-80.5429511626,3,DC
WN-AP-DC-3852-D,105,172.19.5.179,6CF37FCA578C,6CF37F2578C8,uw-unsecured,43.4729001156,-80.5429511626,3,DC
WN-AP-DC-3852-E,105,172.19.5.169,D8C7C8C9C916,D8C7C81C9169,eduroam,43.4729722863,-80.5427593595,3,DC
WN-AP-DC-3852-E,105,172.19.5.169,D8C7C8C9C916,D8C7C81C9161,eduroam,43.4729722863,-80.5427593595,3,DC
WN-AP-DC-3852-E,105,172.19.5.169,D8C7C8C9C916,D8C7C81C9168,uw-unsecured,43.4729722863,-80.5427593595,3,DC
WN-AP-DC-3852-E,105,172.19.5.169,D8C7C8C9C916,D8C7C81C9160,uw-unsecured,43.4729722863,-80.5427593595,3,DC
WN-AP-DMB-1004-A,105,172.20.5.131,D8C7C8C9C94A,D8C7C81C94A8,eduroam,,,1,DMB
WN-AP-DMB-1004-A,105,172.20.5.131,D8C7C8C9C94A,D8C7C81C94A0,eduroam,,,1,DMB
WN-AP-DMB-1004-A,105,172.20.5.131,D8C7C8C9C94A,D8C7C81C94A9,uw-unsecured,,,1,DMB
WN-AP-DMB-1004-A,105,172.20.5.131,D8C7C8C9C94A,D8C7C81C94A1,uw-unsecured,,,1,DMB
WN-AP-DMB-1004-B,105,172.20.5.132,D8C7C8C9C944,D8C7C81C9448,eduroam,,,1,DMB
WN-AP-DMB-1004-B,105,172.20.5.132,D8C7C8C9C944,D8C7C81C9440,eduroam,,,1,DMB
WN-AP-DMB-1004-B,105,172.20.5.132,D8C7C8C9C944,D8C7C81C9449,uw-unsecured,,,1,DMB
WN-AP-DMB-1004-B,105,172.20.5.132,D8C7C8C9C944,D8C7C81C9441,uw-unsecured,,,1,DMB
WN-AP-DMB-1006-A,105,172.20.5.138,D8C7C8C9C834,D8C7C81C8348,eduroam,,,1,DMB
WN-AP-DMB-1006-A,105,172.20.5.138,D8C7C8C9C834,D8C7C81C8340,eduroam,,,1,DMB
WN-AP-DMB-1006-A,105,172.20.5.138,D8C7C8C9C834,D8C7C81C8349,uw-unsecured,,,1,DMB
WN-AP-DMB-1006-A,105,172.20.5.138,D8C7C8C9C834,D8C7C81C8341,uw-unsecured,,,1,DMB
WN-AP-DMB-1007-A,105,172.20.5.137,D8C7C8C9C93F,D8C7C81C93F8,eduroam,,,1,DMB
WN-AP-DMB-1007-A,105,172.20.5.137,D8C7C8C9C93F,D8C7C81C93F0,eduroam,,,1,DMB
WN-AP-DMB-1007-A,105,172.20.5.137,D8C7C8C9C93F,D8C7C81C93F9,uw-unsecured,,,1,DMB
WN-AP-DMB-1007-A,105,172.20.5.137,D8C7C8C9C93F,D8C7C81C93F1,uw-unsecured,,,1,DMB
WN-AP-DMB-1008-A,105,172.20.5.134,D8C7C8C9C940,D8C7C81C9408,,,,1,DMB
WN-AP-DMB-1008-A,105,172.20.5.134,D8C7C8C9C940,D8C7C81C9400,,,,1,DMB
WN-AP-DMB-1013-A,105,172.20.5.135,D8C7C8C9C94B,D8C7C81C94B8,eduroam,,,1,DMB
WN-AP-DMB-1013-A,105,172.20.5.135,D8C7C8C9C94B,D8C7C81C94B0,eduroam,,,1,DMB
WN-AP-DMB-1013-A,105,172.20.5.135,D8C7C8C9C94B,D8C7C81C94B9,uw-unsecured,,,1,DMB
WN-AP-DMB-1013-A,105,172.20.5.135,D8C7C8C9C94B,D8C7C81C94B1,uw-unsecured,,,1,DMB
WN-AP-DMB-1013-B,105,172.20.5.136,D8C7C8C9C948,D8C7C81C9488,eduroam,,,1,DMB
WN-AP-DMB-1013-B,105,172.20.5.136,D8C7C8C9C948,D8C7C81C9480,eduroam,,,1,DMB
WN-AP-DMB-1013-B,105,172.20.5.136,D8C7C8C9C948,D8C7C81C9489,uw-unsecured,,,1,DMB
WN-AP-DMB-1013-B,105,172.20.5.136,D8C7C8C9C948,D8C7C81C9481,uw-unsecured,,,1,DMB
WN-AP-DMB-1022-A,105,172.20.5.133,D8C7C8C9C888,D8C7C81C8888,eduroam,,,1,DMB
WN-AP-DMB-1022-A,105,172.20.5.133,D8C7C8C9C888,D8C7C81C8880,eduroam,,,1,DMB
WN-AP-DMB-1022-A,105,172.20.5.133,D8C7C8C9C888,D8C7C81C8889,uw-unsecured,,,1,DMB
WN-AP-DMB-1022-A,105,172.20.5.133,D8C7C8C9C888,D8C7C81C8881,uw-unsecured,,,1,DMB
WN-AP-DMB-1802A-A,105,172.20.5.130,D8C7C8C9C947,D8C7C81C9478,eduroam,,,1,DMB
WN-AP-DMB-1802A-A,105,172.20.5.130,D8C7C8C9C947,D8C7C81C9470,eduroam,,,1,DMB
WN-AP-DMB-1802A-A,105,172.20.5.130,D8C7C8C9C947,D8C7C81C9479,uw-unsecured,,,1,DMB
WN-AP-DMB-1802A-A,105,172.20.5.130,D8C7C8C9C947,D8C7C81C9471,uw-unsecured,,,1,DMB
WN-AP-DMB-2022-A,105,172.20.5.146,D8C7C8C9C8F1,D8C7C81C8F18,eduroam,,,2,DMB
WN-AP-DMB-2022-A,105,172.20.5.146,D8C7C8C9C8F1,D8C7C81C8F10,eduroam,,,2,DMB
WN-AP-DMB-2022-A,105,172.20.5.146,D8C7C8C9C8F1,D8C7C81C8F19,uw-unsecured,,,2,DMB
WN-AP-DMB-2022-A,105,172.20.5.146,D8C7C8C9C8F1,D8C7C81C8F11,uw-unsecured,,,2,DMB
WN-AP-DMB-2022-B,105,172.20.5.147,D8C7C8C9C8E3,D8C7C81C8E38,,,,2,DMB
WN-AP-DMB-2022-B,105,172.20.5.147,D8C7C8C9C8E3,D8C7C81C8E30,,,,2,DMB
WN-AP-DMB-2022-C,105,172.20.5.148,D8C7C8C9C8F0,D8C7C81C8F08,eduroam,,,2,DMB
WN-AP-DMB-2022-C,105,172.20.5.148,D8C7C8C9C8F0,D8C7C81C8F00,eduroam,,,2,DMB
WN-AP-DMB-2022-C,105,172.20.5.148,D8C7C8C9C8F0,D8C7C81C8F09,uw-unsecured,,,2,DMB
WN-AP-DMB-2022-C,105,172.20.5.148,D8C7C8C9C8F0,D8C7C81C8F01,uw-unsecured,,,2,DMB
WN-AP-DMB-2104-A,105,172.20.5.140,D8C7C8C9C8D9,D8C7C81C8D98,eduroam,,,2,DMB
WN-AP-DMB-2104-A,105,172.20.5.140,D8C7C8C9C8D9,D8C7C81C8D90,eduroam,,,2,DMB
WN-AP-DMB-2104-A,105,172.20.5.140,D8C7C8C9C8D9,D8C7C81C8D99,uw-unsecured,,,2,DMB
WN-AP-DMB-2104-A,105,172.20.5.140,D8C7C8C9C8D9,D8C7C81C8D91,uw-unsecured,,,2,DMB
WN-AP-DMB-2108-A,105,172.20.5.149,D8C7C8C9C8E7,D8C7C81C8E78,eduroam,,,2,DMB
WN-AP-DMB-2108-A,105,172.20.5.149,D8C7C8C9C8E7,D8C7C81C8E70,eduroam,,,2,DMB
WN-AP-DMB-2108-A,105,172.20.5.149,D8C7C8C9C8E7,D8C7C81C8E79,uw-unsecured,,,2,DMB
WN-AP-DMB-2108-A,105,172.20.5.149,D8C7C8C9C8E7,D8C7C81C8E71,uw-unsecured,,,2,DMB
WN-AP-DMB-2122-A,105,172.20.5.141,D8C7C8C9C8DE,D8C7C81C8DE8,eduroam,,,2,DMB
WN-AP-DMB-2122-A,105,172.20.5.141,D8C7C8C9C8DE,D8C7C81C8DE0,eduroam,,,2,DMB
WN-AP-DMB-2122-A,105,172.20.5.141,D8C7C8C9C8DE,D8C7C81C8DE9,uw-unsecured,,,2,DMB
WN-AP-DMB-2122-A,105,172.20.5.141,D8C7C8C9C8DE,D8C7C81C8DE1,uw-unsecured,,,2,DMB
WN-AP-DMB-2129-A,105,172.20.5.142,D8C7C8C9C8E9,D8C7C81C8E98,eduroam,,,2,DMB
WN-AP-DMB-2129-A,105,172.20.5.142,D8C7C8C9C8E9,D8C7C81C8E90,eduroam,,,2,DMB
WN-AP-DMB-2129-A,105,172.20.5.142,D8C7C8C9C8E9,D8C7C81C8E99,uw-unsecured,,,2,DMB
WN-AP-DMB-2129-A,105,172.20.5.142,D8C7C8C9C8E9,D8C7C81C8E91,uw-unsecured,,,2,DMB
WN-AP-DMB-2129-B,105,172.20.5.144,D8C7C8C9C8EA,D8C7C81C8EA8,eduroam,,,2,DMB
WN-AP-DMB-2129-B,105,172.20.5.144,D8C7C8C9C8EA,D8C7C81C8EA0,eduroam,,,2,DMB
WN-AP-DMB-2129-B,105,172.20.5.144,D8C7C8C9C8EA,D8C7C81C8EA9,uw-unsecured,,,2,DMB
WN-AP-DMB-2129-B,105,172.20.5.144,D8C7C8C9C8EA,D8C7C81C8EA1,uw-unsecured,,,2,DMB
WN-AP-DMB-2807-A,105,172.20.5.139,D8C7C8C9C949,D8C7C81C9498,eduroam,,,2,DMB
WN-AP-DMB-2807-A,105,172.20.5.139,D8C7C8C9C949,D8C7C81C9490,eduroam,,,2,DMB
WN-AP-DMB-2807-A,105,172.20.5.139,D8C7C8C9C949,D8C7C81C9499,uw-unsecured,,,2,DMB
WN-AP-DMB-2807-A,105,172.20.5.139,D8C7C8C9C949,D8C7C81C9491,uw-unsecured,,,2,DMB
WN-AP-DMB-2808-A,105,172.20.5.145,D8C7C8C9C8EC,D8C7C81C8EC8,eduroam,,,2,DMB
WN-AP-DMB-2808-A,105,172.20.5.145,D8C7C8C9C8EC,D8C7C81C8EC0,eduroam,,,2,DMB
WN-AP-DMB-2808-A,105,172.20.5.145,D8C7C8C9C8EC,D8C7C81C8EC9,uw-unsecured,,,2,DMB
WN-AP-DMB-2808-A,105,172.20.5.145,D8C7C8C9C8EC,D8C7C81C8EC1,uw-unsecured,,,2,DMB
WN-AP-DMB-2813-A,105,172.20.5.143,D8C7C8C9C8EB,D8C7C81C8EB8,eduroam,,,2,DMB
WN-AP-DMB-2813-A,105,172.20.5.143,D8C7C8C9C8EB,D8C7C81C8EB0,eduroam,,,2,DMB
WN-AP-DMB-2813-A,105,172.20.5.143,D8C7C8C9C8EB,D8C7C81C8EB9,uw-unsecured,,,2,DMB
WN-AP-DMB-2813-A,105,172.20.5.143,D8C7C8C9C8EB,D8C7C81C8EB1,uw-unsecured,,,2,DMB
WN-AP-DMB-3016-A,105,172.20.5.161,D8C7C8C9F9F7,D8C7C81F9F78,eduroam,,,3,DMB
WN-AP-DMB-3016-A,105,172.20.5.161,D8C7C8C9F9F7,D8C7C81F9F70,eduroam,,,3,DMB
WN-AP-DMB-3016-A,105,172.20.5.161,D8C7C8C9F9F7,D8C7C81F9F79,uw-unsecured,,,3,DMB
WN-AP-DMB-3016-A,105,172.20.5.161,D8C7C8C9F9F7,D8C7C81F9F71,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-A,105,172.20.5.160,D8C7C8C9FAB5,D8C7C81FAB58,eduroam,,,3,DMB
WN-AP-DMB-3022-A,105,172.20.5.160,D8C7C8C9FAB5,D8C7C81FAB50,eduroam,,,3,DMB
WN-AP-DMB-3022-A,105,172.20.5.160,D8C7C8C9FAB5,D8C7C81FAB59,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-A,105,172.20.5.160,D8C7C8C9FAB5,D8C7C81FAB51,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-B,105,172.20.5.159,D8C7C8C9C9E5,D8C7C81C9E58,eduroam,,,3,DMB
WN-AP-DMB-3022-B,105,172.20.5.159,D8C7C8C9C9E5,D8C7C81C9E50,eduroam,,,3,DMB
WN-AP-DMB-3022-B,105,172.20.5.159,D8C7C8C9C9E5,D8C7C81C9E59,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-B,105,172.20.5.159,D8C7C8C9C9E5,D8C7C81C9E51,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-C,105,172.20.5.158,D8C7C8C9C9F4,D8C7C81C9F48,eduroam,,,3,DMB
WN-AP-DMB-3022-C,105,172.20.5.158,D8C7C8C9C9F4,D8C7C81C9F40,eduroam,,,3,DMB
WN-AP-DMB-3022-C,105,172.20.5.158,D8C7C8C9C9F4,D8C7C81C9F49,uw-unsecured,,,3,DMB
WN-AP-DMB-3022-C,105,172.20.5.158,D8C7C8C9C9F4,D8C7C81C9F41,uw-unsecured,,,3,DMB
WN-AP-DMB-3036-A,105,172.20.5.157,D8C7C8C9C9ED,D8C7C81C9ED8,eduroam,,,3,DMB
WN-AP-DMB-3036-A,105,172.20.5.157,D8C7C8C9C9ED,D8C7C81C9ED0,eduroam,,,3,DMB
WN-AP-DMB-3036-A,105,172.20.5.157,D8C7C8C9C9ED,D8C7C81C9ED9,uw-unsecured,,,3,DMB
WN-AP-DMB-3036-A,105,172.20.5.157,D8C7C8C9C9ED,D8C7C81C9ED1,uw-unsecured,,,3,DMB
WN-AP-DMB-3101-A,105,172.20.5.152,D8C7C8C9C9FA,D8C7C81C9FA8,,,,3,DMB
WN-AP-DMB-3101-A,105,172.20.5.152,D8C7C8C9C9FA,D8C7C81C9FA0,,,,3,DMB
WN-AP-DMB-3101-B,105,172.20.5.151,D8C7C8C9C9F9,D8C7C81C9F98,eduroam,,,3,DMB
WN-AP-DMB-3101-B,105,172.20.5.151,D8C7C8C9C9F9,D8C7C81C9F90,eduroam,,,3,DMB
WN-AP-DMB-3101-B,105,172.20.5.151,D8C7C8C9C9F9,D8C7C81C9F99,uw-unsecured,,,3,DMB
WN-AP-DMB-3101-B,105,172.20.5.151,D8C7C8C9C9F9,D8C7C81C9F91,uw-unsecured,,,3,DMB
WN-AP-DMB-3119-A,105,172.20.5.153,D8C7C8C9C9F3,D8C7C81C9F38,eduroam,,,3,DMB
WN-AP-DMB-3119-A,105,172.20.5.153,D8C7C8C9C9F3,D8C7C81C9F30,eduroam,,,3,DMB
WN-AP-DMB-3119-A,105,172.20.5.153,D8C7C8C9C9F3,D8C7C81C9F39,uw-unsecured,,,3,DMB
WN-AP-DMB-3119-A,105,172.20.5.153,D8C7C8C9C9F3,D8C7C81C9F31,uw-unsecured,,,3,DMB
WN-AP-DMB-3122-A,105,172.20.5.154,D8C7C8C9C9EC,D8C7C81C9EC8,eduroam,,,3,DMB
